ACDC	24	23	2	36.9652612957816
ACDC	24	39	2	100.178824205671
ACDC	24	39	2	42.3602029293287
ACDC	24	40	2	
ACDC	24	41	2	51.0622476114352
ACDC	24	42	1	54.1271259164129
ACDC	24	42	1	36.238608618858
ACDC	24	56	2	60.7094765631544
ACDC	24	57	2	
ACDC	24	58	2	59.2612049073653
ACDC	24	58	2	107.569087628766
ACDC	24	59	2	
ACDC	24	60	2	63.4113639549621
ACDC	24	88	2	
ACDC	24	89	2	114.608501919577
ACDC	24	90	2	100.135386438486
ACDC	24	91	2	271.22109039805
ACDC	24	105	2	
ACDC	24	106	2	114.620323019052
ACDC	24	106	2	72.5961127868034
ACDC	24	109	2	118.28847580522
ACDC	24	109	2	10.1768391053626
ACDC	24	109	2	126.630948700396
ACDC	24	110	2	129.261343613471
ACDC	24	110	2	127.891112479046
ACDC	24	110	2	82.5967881134917
ACDC	24	110	2	129.261343613471
ACDC	24	112	2	
ACDC	24	113	2	
ACDC	24	122	2	57.0740349748299
ACDC	24	122	2	134.139129800983
ACDC	24	123	2	119.650961299516
ACDC	24	125	2	
ACDC	24	126	2	
ACDC	24	127	2	115.114433494578
ACDC	24	127	2	126.600184996294
ACDC	24	128	2	
ACDC	24	129	2	
ACDC	24	130	2	
ACDC	24	141	2	94.9059966623819
ACDC	24	142	2	
ACDC	24	143	2	
ACDC	24	144	2	53.0397961512196
ACDC	24	145	2	
ACDC	24	146	2	
ACDC	24	147	2	
ACDC	24	148	2	116.439382874017
ACDC	24	157	2	
ACDC	24	158	2	
ACDC	24	159	2	
ACDC	24	160	2	107.182409110437
ACDC	24	160	2	66.7031517958404
ACDC	24	160	2	175.711107620421
ACDC	24	161	2	95.6530563302888
ACDC	24	162	2	
ACDC	24	163	2	48.9333712797071
ACDC	24	164	2	
ACDC	24	165	2	
ACDC	24	166	2	
ACDC	24	174	2	
ACDC	24	175	2	32.8889778440366
ACDC	24	176	1	
ACDC	24	177	2	91.3420894169208
ACDC	24	178	2	
ACDC	24	179	2	
ACDC	24	180	2	147.958094471765
ACDC	24	181	2	100.467570438333
ACDC	24	182	2	176.575099814389
ACDC	24	183	2	
ACDC	24	184	2	
ACDC	24	185	2	
ACDC	24	192	2	
ACDC	24	193	2	
ACDC	24	194	2	
ACDC	24	195	2	
ACDC	24	196	2	
ACDC	24	197	2	98.6858447697698
ACDC	24	198	2	
ACDC	24	199	2	
ACDC	24	200	2	
ACDC	24	201	2	
ACDC	24	202	2	
ACDC	24	210	2	37.918485073618
ACDC	24	211	2	
ACDC	24	212	2	
ACDC	24	213	2	151.429633803671
ACDC	24	215	2	
ACDC	24	216	2	
ACDC	24	218	2	
ACDC	24	219	2	
ACDC	24	228	2	
ACDC	24	229	2	
ACDC	24	232	2	
ACDC	24	233	2	
ACDC	24	245	2	130.022905660963
ACDC	24	246	2	159.730018883386
ACDC	24	247	2	156.514852551795
ACDC	24	250	2	
ACDC	24	262	2	
ACDC	24	263	2	
ACDC	24	265	2	
ACDC	24	266	2	
ACDC	24	280	2	
ACDC	24	281	2	
ACDC	24	282	2	
ACDC	24	284	2	
ACDC	24	299	2	25.1991586133333
ACDC	24	300	2	
ACDC	24	301	2	
