Region*Label	Region*Area	Point transect*Label	Point transect*Survey effort	Observation*Radial distance
ACDC	2400	129	2	63,0
ACDC	2400	130	2	77,8
ACDC	2400	130	2	120,4
ACDC	2400	130	2	129,6
ACDC	2400	130	2	98,1
ACDC	2400	130	2	77,7
ACDC	2400	130	2	40,7
ACDC	2400	130	2	107,4
ACDC	2400	141	2	147,6
ACDC	2400	141	2	64,3
ACDC	2400	141	2	30,9
ACDC	2400	141	2	52,4
ACDC	2400	141	2	88,1
ACDC	2400	141	2	173,7
ACDC	2400	141	2	59,5
ACDC	2400	141	2	61,9
ACDC	2400	142	2	122,0
ACDC	2400	142	2	12,4
ACDC	2400	142	2	92,1
ACDC	2400	142	2	99,6
ACDC	2400	143	2	148,5
ACDC	2400	143	2	106,0
ACDC	2400	143	2	81,8
ACDC	2400	143	2	24,5
ACDC	2400	143	2	131,6
ACDC	2400	143	2	39,8
ACDC	2400	143	2	198,9
ACDC	2400	144	2	54,5
ACDC	2400	144	2	133,3
ACDC	2400	144	2	131,6
ACDC	2400	145	2	14,0
ACDC	2400	145	2	159,6
ACDC	2400	146	2	190,4
ACDC	2400	146	2	50,4
ACDC	2400	146	2	194,6
ACDC	2400	146	2	64,4
ACDC	2400	146	2	55,6
ACDC	2400	147	2	75,1
ACDC	2400	148	2	60,0
ACDC	2400	148	2	41,8
ACDC	2400	148	2	96,4
ACDC	2400	148	2	90,9
ACDC	2400	148	2	87,3
ACDC	2400	148	2	87,3
ACDC	2400	148	2	60,0
ACDC	2400	148	2	90,9
ACDC	2400	148	2	87,3
ACDC	2400	157	2	105,8
ACDC	2400	157	2	131,6
ACDC	2400	157	2	54,2
ACDC	2400	157	2	100,6
ACDC	2400	157	2	77,4
ACDC	2400	157	2	92,9
ACDC	2400	157	2	54,2
ACDC	2400	157	2	80,0
ACDC	2400	158	2	52,5
ACDC	2400	159	2	46,9
ACDC	2400	159	2	19,2
ACDC	2400	159	2	31,9
ACDC	2400	159	2	25,6
ACDC	2400	160	2	83,4
ACDC	2400	160	2	116,8
ACDC	2400	160	2	128,8
ACDC	2400	160	2	126,0
ACDC	2400	161	2	56,0
ACDC	2400	162	2	61,2
ACDC	2400	162	2	47,6
ACDC	2400	163	2	72,0
ACDC	2400	163	2	166,2
ACDC	2400	163	2	97,0
ACDC	2400	164	2	149,6
ACDC	2400	165	2	41,5
ACDC	2400	165	2	113,6
ACDC	2400	165	2	119,1
ACDC	2400	166	2	62,5
ACDC	2400	166	2	115,9
ACDC	2400	166	2	71,7
ACDC	2400	166	2	46,0
ACDC	2400	166	2	154,5
ACDC	2400	166	2	69,9
ACDC	2400	166	2	68,1
ACDC	2400	174	2	75,5
ACDC	2400	174	2	82,6
ACDC	2400	174	2	47,2
ACDC	2400	174	2	82,6
ACDC	2400	175	2	59,2
ACDC	2400	176	2	27,8
ACDC	2400	176	2	20,9
ACDC	2400	176	2	27,8
ACDC	2400	176	2	20,9
ACDC	2400	176	2	20,9
ACDC	2400	177	2	102,5
ACDC	2400	177	2	60,9
ACDC	2400	177	2	97,0
ACDC	2400	178	2	108,0
ACDC	2400	178	2	44,3
ACDC	2400	179	2	271,5
ACDC	2400	179	2	193,9
ACDC	2400	180	2	166,3
ACDC	2400	181	2	92,4
ACDC	2400	181	2	119,3
ACDC	2400	181	2	30,8
ACDC	2400	182	2	138,2
ACDC	2400	182	2	163,0
ACDC	2400	182	2	54,9
ACDC	2400	182	2	168,3
ACDC	2400	182	2	37,9
ACDC	2400	182	2	115,4
ACDC	2400	182	2	140,7
ACDC	2400	182	2	119,0
ACDC	2400	182	2	124,4
ACDC	2400	183	2	167,7
ACDC	2400	183	2	203,8
ACDC	2400	183	2	97,4
ACDC	2400	183	2	203,7
ACDC	2400	183	2	90,2
ACDC	2400	183	2	158,7
ACDC	2400	183	2	162,3
ACDC	2400	183	2	90,2
ACDC	2400	184	2	180,7
ACDC	2400	184	2	159,4
ACDC	2400	184	2	221,8
ACDC	2400	184	2	230,0
ACDC	2400	184	2	177,7
ACDC	2400	184	2	236,3
ACDC	2400	184	2	92,0
ACDC	2400	184	2	108,7
ACDC	2400	184	2	100,4
ACDC	2400	184	2	159,0
ACDC	2400	185	2	365,8
ACDC	2400	185	2	310,0
ACDC	2400	185	2	110,5
ACDC	2400	185	2	54,4
ACDC	2400	185	2	446,6
ACDC	2400	185	2	77,2
ACDC	2400	185	2	5,4
ACDC	2400	185	2	53,6
ACDC	2400	185	2	64,9
ACDC	2400	185	2	80,4
ACDC	2400	185	2	137,5
ACDC	2400	185	2	198,2
ACDC	2400	185	2	76,8
ACDC	2400	192	2	162,4
ACDC	2400	193	2	30,2
ACDC	2400	194	2	97,0
ACDC	2400	194	2	130,3
ACDC	2400	194	2	153,0
ACDC	2400	195	2	45,5
ACDC	2400	195	2	27,3
ACDC	2400	195	2	75,8
ACDC	2400	195	2	106,0
ACDC	2400	195	2	55,1
ACDC	2400	196	2	12,2
ACDC	2400	196	2	12,2
ACDC	2400	196	2	12,2
ACDC	2400	197	2	85,7
ACDC	2400	197	2	131,6
ACDC	2400	197	2	60,6
ACDC	2400	197	2	166,7
ACDC	2400	198	2	153,0
ACDC	2400	198	2	85,7
ACDC	2400	198	2	195,8
ACDC	2400	198	2	187,9
ACDC	2400	199	2	39,8
ACDC	2400	199	2	30,6
ACDC	2400	199	2	137,7
ACDC	2400	200	2	236,3
ACDC	2400	200	2	90,9
ACDC	2400	200	2	90,9
ACDC	2400	200	2	76,5
ACDC	2400	201	2	90,0
ACDC	2400	202	2	66,7
ACDC	2400	202	2	133,9
ACDC	2400	202	2	170,2
ACDC	2400	210	2	
ACDC	2400	211	2	
ACDC	2400	212	2	37,0
ACDC	2400	212	2	252,0
ACDC	2400	213	2	116,0
ACDC	2400	213	2	145,0
ACDC	2400	214	2	72,0
ACDC	2400	214	2	15,0
ACDC	2400	214	2	80,0
ACDC	2400	215	2	96,0
ACDC	2400	215	2	72,0
ACDC	2400	215	2	72,0
ACDC	2400	216	2	137,7
ACDC	2400	216	2	85,7
ACDC	2400	216	2	110,9
ACDC	2400	216	2	160,2
ACDC	2400	218	2	143,6
ACDC	2400	218	2	180,1
ACDC	2400	218	2	122,7
ACDC	2400	218	2	20,9
ACDC	2400	218	2	101,8
ACDC	2400	219	2	84,6
ACDC	2400	219	2	48,3
ACDC	2400	219	2	102,7
ACDC	2400	228	2	420,0
ACDC	2400	228	2	240,5
ACDC	2400	229	2	98,6
ACDC	2400	229	2	30,6
ACDC	2400	229	2	9,2
ACDC	2400	232	2	131,6
ACDC	2400	232	2	55,1
ACDC	2400	232	2	166,3
ACDC	2400	232	2	144,8
ACDC	2400	233	2	154,0
ACDC	2400	233	2	107,8
ACDC	2400	245	2	157,3
ACDC	2400	245	2	129,6
ACDC	2400	245	2	59,3
ACDC	2400	246	2	96,0
ACDC	2400	246	2	165,3
ACDC	2400	246	2	44,9
ACDC	2400	247	2	160,0
ACDC	2400	247	2	87,0
ACDC	2400	250	2	110,0
ACDC	2400	262	2	130,1
ACDC	2400	262	2	31,5
ACDC	2400	262	2	88,1
ACDC	2400	263	2	69,2
ACDC	2400	263	2	27,3
ACDC	2400	263	2	73,4
ACDC	2400	265	2	37,0
ACDC	2400	266	2	151,8
ACDC	2400	266	2	74,1
ACDC	2400	266	2	101,9
ACDC	2400	280	2	144,8
ACDC	2400	280	2	193,0
ACDC	2400	281	2	71,3
ACDC	2400	281	2	77,6
ACDC	2400	282	2	105,5
ACDC	2400	282	2	168,4
ACDC	2400	283	2	100,1
ACDC	2400	284	2	92,2
ACDC	2400	284	2	47,2
ACDC	2400	284	2	101,1
ACDC	2400	284	2	15,7
ACDC	2400	299	2	94,4
ACDC	2400	299	2	67,1
ACDC	2400	300	2	111,2
ACDC	2400	300	2	86,0
ACDC	2400	300	2	109,1
ACDC	2400	300	2	94,4
ACDC	2400	300	2	58,8
ACDC	2400	301	2	71,3
ACDC	2400	301	2	117,5
ACDC	2400	301	2	98,6
ACDC	2400	301	2	107,0
