Ref	Passage	Observateur	Point	DateHeure	Espece	nMalAd10	nAutAd10	nMalAd5	nAutAd5	distMem
4470022	a	Pierre Tourret	57	2019-04-12 08:41:00	Troglodyte mignon	1	0	0	0	168,395928151481
4470018	a	Pierre Tourret	57	2019-04-12 08:42:00	Merle noir	1	0	0	0	78,6909686796878
4470019	a	Pierre Tourret	57	2019-04-12 08:42:00	Grimpereau des jardins	1	0	0	0	84,7755371405548
4470021	a	Pierre Tourret	57	2019-04-12 08:43:00	Rougegorge familier	1	0	0	0	15,0060369230621
4470020	a	Pierre Tourret	57	2019-04-12 08:43:00	Pouillot véloce	1	0	0	0	78,3113263904844
4470024	a	Pierre Tourret	58	2019-04-12 09:00:00	Alouette lulu	1	0	1	0	16,8725274993034
4470023	a	Pierre Tourret	58	2019-04-12 09:00:00	Torcol fourmilier	1	0	1	0	70,0137160393338
4470025	a	Pierre Tourret	58	2019-04-12 09:00:00	Fauvette à tête noire	1	0	1	0	85,9254405235922
4470027	a	Pierre Tourret	58	2019-04-12 09:01:00	Pouillot véloce	1	0	1	0	111,788079362601
4470026	a	Pierre Tourret	58	2019-04-12 09:01:00	Mésange charbonnière	1	0	1	0	114,443757000382
4470029	a	Pierre Tourret	58	2019-04-12 09:02:00	Merle noir	1	0	1	0	77,1987550471061
4470028	a	Pierre Tourret	58	2019-04-12 09:02:00	Linotte mélodieuse	1	1	1	1	88,6037048278322
4470030	a	Pierre Tourret	58	2019-04-12 09:03:00	Accenteur mouchet	1	0	1	0	59,2612049073653
4470031	a	Pierre Tourret	58	2019-04-12 09:03:00	Fauvette à tête noire	1	0	1	0	176,382982541713
4470032	a	Pierre Tourret	58	2019-04-12 09:03:00	Grive draine	1	0	1	0	222,771056574005
4470033	a	Pierre Tourret	58	2019-04-12 09:04:00	Fauvette à tête noire	1	0	0	0	241,301140199191
4470047	a	Pierre Tourret	58	2019-04-12 09:05:00	Pouillot véloce	1	0	0	0	56,7318244101805
4470048	a	Pierre Tourret	58	2019-04-12 09:05:00	Accenteur mouchet	1	0	0	0	107,569087628766
4470034	a	Pierre Tourret	58	2019-04-12 09:05:00	Merle noir	1	0	0	0	131,285184674554
4470050	a	Pierre Tourret	58	2019-04-12 09:08:00	Tarier pâtre	1	0	0	0	96,2049071646985
4470049	a	Pierre Tourret	58	2019-04-12 09:09:00	Torcol fourmilier	1	0	0	0	138,052777632038
4470035	a	Pierre Tourret	59	2019-04-12 09:28:00	Pipit des arbres	1	0	1	0	41,9246757308707
4470036	a	Pierre Tourret	59	2019-04-12 09:28:00	Pouillot véloce	1	0	1	0	63,4659776712396
4470039	a	Pierre Tourret	59	2019-04-12 09:29:00	Mésange bleue	1	0	1	0	79,137988909675
4470037	a	Pierre Tourret	59	2019-04-12 09:29:00	Bruant zizi	1	0	1	0	115,807455501403
4470040	a	Pierre Tourret	59	2019-04-12 09:30:00	Fauvette à tête noire	1	0	1	0	97,3743761982674
4470042	a	Pierre Tourret	59	2019-04-12 09:30:00	Huppe fasciée	1	0	1	0	100,347332494852
4470043	a	Pierre Tourret	59	2019-04-12 09:30:00	Fauvette à tête noire	1	0	1	0	108,619280569753
4470041	a	Pierre Tourret	59	2019-04-12 09:30:00	Merle noir	1	0	1	0	146,663208720281
4470045	a	Pierre Tourret	59	2019-04-12 09:31:00	Fauvette à tête noire	1	0	1	0	46,6504766672206
4470044	a	Pierre Tourret	59	2019-04-12 09:31:00	Fauvette à tête noire	1	0	1	0	183,912806375259
4470046	a	Pierre Tourret	59	2019-04-12 09:32:00	Merle noir	1	0	1	0	46,6504766672206
4470151	a	Pierre Tourret	59	2019-04-12 09:32:00	Merle noir	1	0	1	0	141,929473524032
4470150	a	Pierre Tourret	59	2019-04-12 09:32:00	Pouillot véloce	1	0	1	0	171,66127366585
4470152	a	Pierre Tourret	59	2019-04-12 09:33:00	Mésange charbonnière	1	0	0	0	69,0974864528756
4470153	a	Pierre Tourret	59	2019-04-12 09:33:00	Pipit des arbres	1	0	0	0	113,770490818528
4470154	a	Pierre Tourret	59	2019-04-12 09:35:00	Merle noir	1	0	0	0	244,896223929482
4470157	a	Pierre Tourret	60	2019-04-12 09:46:00	Pouillot véloce	1	0	1	0	65,8545696151003
4470156	a	Pierre Tourret	60	2019-04-12 09:46:00	Alouette lulu	1	0	1	0	164,847250758435
4470158	a	Pierre Tourret	60	2019-04-12 09:47:00	Pouillot véloce	1	0	1	0	94,9469756336761
4470161	a	Pierre Tourret	60	2019-04-12 09:48:00	Merle noir	1	0	1	0	178,021987660643
4470159	a	Pierre Tourret	60	2019-04-12 09:48:00	Merle noir	1	0	1	0	179,580782712359
4470160	a	Pierre Tourret	60	2019-04-12 09:48:00	Grive draine	1	0	1	0	186,884899778015
4470162	a	Pierre Tourret	60	2019-04-12 09:49:00	Alouette des champs	2	0	2	0	144,13084037678
4470163	a	Pierre Tourret	60	2019-04-12 09:50:00	Linotte mélodieuse	1	0	1	0	55,2625722382031
4470165	a	Pierre Tourret	60	2019-04-12 09:50:00	Accenteur mouchet	1	0	1	0	63,4113639549621
4470164	a	Pierre Tourret	60	2019-04-12 09:50:00	Bruant zizi	1	0	1	0	68,5188315310729
4470086	a	Pierre Tourret	60	2019-04-12 09:53:00	Corneille noire	0	1	0	0	446,218248380213
4470087	a	Pierre Tourret	60	2019-04-12 09:54:00	Alouette lulu	1	0	0	0	184,448796685159
4470088	a	Pierre Tourret	60	2019-04-12 09:55:00	Merle noir	1	0	0	0	69,2932001154605
4600361	b	Pierre Tourret	23	2019-06-01 07:18:00	Pie-grièche écorcheur	1	0	1	0	116,18418247667
4600362	b	Pierre Tourret	23	2019-06-01 07:18:00	Pie-grièche écorcheur	1	0	1	0	150,274423947316
4600366	b	Pierre Tourret	23	2019-06-01 07:19:00	Bruant zizi	1	0	1	0	43,7504551200213
4600363	b	Pierre Tourret	23	2019-06-01 07:19:00	Pie-grièche écorcheur	1	0	1	0	73,8320129807698
4600365	b	Pierre Tourret	23	2019-06-01 07:19:00	Bruant jaune	1	0	1	0	79,9210212183632
4600364	b	Pierre Tourret	23	2019-06-01 07:19:00	Alouette des champs	0	1	0	1	136,975593660564
4600367	b	Pierre Tourret	23	2019-06-01 07:20:00	Bruant proyer	1	0	1	0	184,675514546453
4600368	b	Pierre Tourret	23	2019-06-01 07:20:00	Merle noir	1	0	1	0	229,538738383905
4600369	b	Pierre Tourret	23	2019-06-01 07:21:00	Linotte mélodieuse	1	0	1	0	22,2563739731163
4600371	b	Pierre Tourret	23	2019-06-01 07:21:00	Merle noir	1	0	1	0	135,516867264187
4600370	b	Pierre Tourret	23	2019-06-01 07:21:00	Alouette lulu	1	0	1	0	144,418807691414
4600262	b	Pierre Tourret	23	2019-06-01 07:22:00	Pie-grièche écorcheur	1	0	0	0	204,745572546327
4600261	b	Pierre Tourret	23	2019-06-01 07:22:00	Alouette des champs	0	1	0	0	248,009867532714
4600263	b	Pierre Tourret	23	2019-06-01 07:23:00	Rossignol philomèle	1	0	0	0	128,696128785875
4600265	b	Pierre Tourret	23	2019-06-01 07:25:00	Fauvette à tête noire	1	0	0	0	213,709629873797
4600264	b	Pierre Tourret	23	2019-06-01 07:25:00	Alouette des champs	0	1	0	0	295,291249876831
4600266	b	Pierre Tourret	23	2019-06-01 07:25:00	Fauvette à tête noire	0	1	0	0	321,320577163559
4600268	b	Pierre Tourret	23	2019-06-01 07:26:00	Alouette des champs	0	1	0	0	87,1859796390958
4600267	b	Pierre Tourret	23	2019-06-01 07:26:00	Pinson des arbres	1	0	0	0	235,99451017539
4600395	b	Pierre Tourret	39	2019-06-01 06:40:00	Alouette des champs	0	1	0	1	29,5769832791062
4600394	b	Pierre Tourret	39	2019-06-01 06:40:00	Alouette des champs	0	1	0	1	50,1774347658093
4600396	b	Pierre Tourret	39	2019-06-01 06:40:00	Pie-grièche écorcheur	1	0	1	0	85,219652905564
4600397	b	Pierre Tourret	39	2019-06-01 06:41:00	Bruant proyer	1	0	1	0	82,8356372993052
4600398	b	Pierre Tourret	39	2019-06-01 06:42:00	Bruant jaune	1	0	1	0	68,6807987696493
4600399	b	Pierre Tourret	39	2019-06-01 06:43:00	Bruant jaune	0	1	0	1	80,3743092740585
4600400	b	Pierre Tourret	39	2019-06-01 06:43:00	Pic vert	0	1	0	1	244,528483880956
4600401	b	Pierre Tourret	39	2019-06-01 06:44:00	Mésange charbonnière	1	0	0	0	86,1279058945955
4600402	b	Pierre Tourret	39	2019-06-01 06:45:00	Alouette des champs	0	1	0	0	125,388197944701
4600403	b	Pierre Tourret	39	2019-06-01 06:46:00	Pie-grièche écorcheur	1	0	0	0	59,2602938276453
4600404	b	Pierre Tourret	39	2019-06-01 06:46:00	Fauvette à tête noire	1	0	0	0	112,120384896738
4600345	b	Pierre Tourret	39	2019-06-01 06:48:00	Merle noir	1	0	0	0	57,984250900842
4600346	b	Pierre Tourret	39	2019-06-01 06:49:00	Fauvette à tête noire	0	1	0	0	147,653629625247
4600347	b	Pierre Tourret	40	2019-06-01 06:56:00	Alouette des champs	0	1	0	1	134,294524847434
4600349	b	Pierre Tourret	40	2019-06-01 06:56:00	Buse variable	0	1	0	1	208,085578009967
4600348	b	Pierre Tourret	40	2019-06-01 06:56:00	Alouette des champs	0	1	0	1	221,610767592908
4600352	b	Pierre Tourret	40	2019-06-01 06:57:00	Bruant zizi	1	0	1	0	125,046949592083
4600351	b	Pierre Tourret	40	2019-06-01 06:57:00	Pie-grièche écorcheur	1	0	1	0	179,834104746149
4600350	b	Pierre Tourret	40	2019-06-01 06:57:00	Rossignol philomèle	1	0	1	0	210,968471250013
4600353	b	Pierre Tourret	40	2019-06-01 06:58:00	Pie-grièche écorcheur	1	0	1	0	85,4163435602311
4600354	b	Pierre Tourret	40	2019-06-01 06:58:00	Fauvette à tête noire	0	1	0	1	240,326753089452
4600356	b	Pierre Tourret	40	2019-06-01 06:59:00	Fauvette grisette	1	0	1	0	54,9949002593266
4600357	b	Pierre Tourret	40	2019-06-01 06:59:00	Faisan de Colchide	1	0	1	0	188,00175816795
4600355	b	Pierre Tourret	40	2019-06-01 06:59:00	Fauvette à tête noire	0	1	0	1	201,354105083892
4600358	b	Pierre Tourret	40	2019-06-01 07:00:00	Alouette des champs	0	1	0	0	150,786542743595
4600359	b	Pierre Tourret	40	2019-06-01 07:01:00	Merle noir	1	0	0	0	42,5203681379496
4600360	b	Pierre Tourret	40	2019-06-01 07:01:00	Mésange charbonnière	1	0	0	0	171,959165220573
4600388	b	Pierre Tourret	40	2019-06-01 07:02:00	Pie-grièche écorcheur	1	0	0	0	130,37220727598
4600389	b	Pierre Tourret	40	2019-06-01 07:03:00	Merle noir	0	1	0	0	284,637606767073
4600390	b	Pierre Tourret	40	2019-06-01 07:04:00	Alouette des champs	0	1	0	0	298,260348268765
4600391	b	Pierre Tourret	40	2019-06-01 07:05:00	Tarier pâtre	0	1	0	0	103,768707767156
4600373	b	Pierre Tourret	41	2019-05-31 08:48:00	Tarier pâtre	1	0	1	0	16,0267277457206
4600372	b	Pierre Tourret	41	2019-05-31 08:48:00	Fauvette grisette	1	1	1	1	21,0961622686012
4600374	b	Pierre Tourret	41	2019-05-31 08:49:00	Geai des chênes	0	1	0	1	28,6056394192067
4600375	b	Pierre Tourret	41	2019-05-31 08:49:00	Fauvette à tête noire	1	0	1	0	29,2217084684824
4600376	b	Pierre Tourret	41	2019-05-31 08:49:00	Mésange charbonnière	0	1	0	1	43,7952281680952
4600377	b	Pierre Tourret	41	2019-05-31 08:50:00	Mésange charbonnière	0	1	0	1	52,5650391975061
4600378	b	Pierre Tourret	41	2019-05-31 08:50:00	Pinson des arbres	1	0	1	0	70,2559272608659
4600379	b	Pierre Tourret	41	2019-05-31 08:51:00	Fauvette à tête noire	0	1	0	1	144,549764258517
4600380	b	Pierre Tourret	41	2019-05-31 08:51:00	Merle noir	1	0	1	0	144,549764258517
4600382	b	Pierre Tourret	41	2019-05-31 08:52:00	Pouillot véloce	1	0	1	0	28,2219056118726
4600381	b	Pierre Tourret	41	2019-05-31 08:52:00	Bruant jaune	1	0	1	0	90,7863051460318
4600384	b	Pierre Tourret	41	2019-05-31 08:53:00	Merle noir	1	0	0	0	59,3193807214437
4600383	b	Pierre Tourret	41	2019-05-31 08:53:00	Fauvette à tête noire	0	1	0	0	235,151753562339
4600385	b	Pierre Tourret	41	2019-05-31 08:54:00	Pouillot véloce	0	1	0	0	53,7013064513747
4600386	b	Pierre Tourret	41	2019-05-31 08:54:00	Tourterelle des bois	1	0	0	0	101,553193594416
4600407	b	Pierre Tourret	41	2019-05-31 08:55:00	Rossignol philomèle	0	1	0	0	57,2670918426589
4600387	b	Pierre Tourret	41	2019-05-31 08:55:00	Pipit des arbres	1	0	0	0	100,863387881563
4600406	b	Pierre Tourret	41	2019-05-31 08:55:00	Rossignol philomèle	1	0	0	0	228,649991955502
4600408	b	Pierre Tourret	41	2019-05-31 08:56:00	Fauvette à tête noire	0	1	0	0	192,041881643847
4600164	b	Pierre Tourret	56	2019-05-31 06:41:00	Bruant proyer	1	0	1	0	66,9070683682569
4600166	b	Pierre Tourret	56	2019-05-31 06:42:00	Merle noir	1	0	1	0	2,92857962277939
4600167	b	Pierre Tourret	56	2019-05-31 06:42:00	Fauvette grisette	1	0	1	0	16,1821797196369
4600165	b	Pierre Tourret	56	2019-05-31 06:42:00	Tarier pâtre	1	0	1	0	24,3147550451113
4600168	b	Pierre Tourret	56	2019-05-31 06:43:00	Rossignol philomèle	1	0	1	0	37,3684763373287
4600169	b	Pierre Tourret	56	2019-05-31 06:43:00	Pouillot véloce	0	1	0	1	51,2669980510037
4600170	b	Pierre Tourret	56	2019-05-31 06:43:00	Fauvette à tête noire	0	1	0	1	70,4128850032794
4600172	b	Pierre Tourret	56	2019-05-31 06:44:00	Mésange charbonnière	1	1	1	1	24,1171877143126
4600171	b	Pierre Tourret	56	2019-05-31 06:44:00	Fauvette à tête noire	0	1	0	1	77,005862761178
4600174	b	Pierre Tourret	56	2019-05-31 06:45:00	Bruant jaune	1	0	1	0	62,6429846749047
4600173	b	Pierre Tourret	56	2019-05-31 06:45:00	Bruant zizi	1	0	1	0	76,5335247612333
4600175	b	Pierre Tourret	56	2019-05-31 06:45:00	Faisan de Colchide	1	0	1	0	81,9137635503295
4600176	b	Pierre Tourret	56	2019-05-31 06:46:00	Troglodyte mignon	1	0	0	0	60,1982439174652
4600177	b	Pierre Tourret	56	2019-05-31 06:47:00	Merle noir	0	1	0	0	74,597591041633
4600178	b	Pierre Tourret	56	2019-05-31 06:48:00	Buse variable	0	1	0	0	85,0767469556345
4600181	b	Pierre Tourret	56	2019-05-31 06:49:00	Accenteur mouchet	1	0	0	0	60,709476563208
4600182	b	Pierre Tourret	56	2019-05-31 06:50:00	Pie-grièche écorcheur	1	0	0	0	25,1758876626448
4600183	b	Pierre Tourret	56	2019-05-31 06:51:00	Alouette des champs	1	1	0	0	42,8915370195404
4600191	b	Pierre Tourret	57	2019-05-31 07:00:00	Fauvette grisette	1	0	1	0	46,9425876475909
4600193	b	Pierre Tourret	57	2019-05-31 07:00:00	Merle noir	0	1	0	1	70,0225063171528
4600192	b	Pierre Tourret	57	2019-05-31 07:00:00	Merle noir	0	1	0	1	98,375668140388
4600196	b	Pierre Tourret	57	2019-05-31 07:01:00	Rossignol philomèle	1	0	1	0	44,9989671003418
4600195	b	Pierre Tourret	57	2019-05-31 07:01:00	Faisan de Colchide	1	0	1	0	63,775024207828
4600194	b	Pierre Tourret	57	2019-05-31 07:01:00	Merle noir	0	1	0	1	170,943656486213
4600199	b	Pierre Tourret	57	2019-05-31 07:02:00	Alouette lulu	1	0	1	0	85,1119802375789
4600197	b	Pierre Tourret	57	2019-05-31 07:02:00	Pouillot véloce	1	0	1	0	95,2024512868509
4600198	b	Pierre Tourret	57	2019-05-31 07:02:00	Fauvette à tête noire	1	0	1	0	95,2024512868509
4600201	b	Pierre Tourret	57	2019-05-31 07:03:00	Merle noir	1	0	1	0	45,9993750143565
4600200	b	Pierre Tourret	57	2019-05-31 07:03:00	Pouillot véloce	0	1	0	1	66,3618069128881
4600202	b	Pierre Tourret	57	2019-05-31 07:04:00	Mésange charbonnière	1	0	0	0	61,3039348155877
4600234	b	Pierre Tourret	57	2019-05-31 07:04:00	Pie-grièche écorcheur	1	0	0	0	105,748747103285
4600228	b	Pierre Tourret	57	2019-05-31 07:05:00	Pic vert	0	1	0	0	102,256030733692
4600229	b	Pierre Tourret	57	2019-05-31 07:06:00	Bruant jaune	1	0	0	0	93,3855719664583
4600230	b	Pierre Tourret	57	2019-05-31 07:07:00	Pic épeichette	1	0	0	0	52,685055045062
4600232	b	Pierre Tourret	57	2019-05-31 07:08:00	Bruant jaune	1	0	0	0	76,6244664977523
4600231	b	Pierre Tourret	57	2019-05-31 07:08:00	Fauvette grisette	1	0	0	0	90,010129148678
4600233	b	Pierre Tourret	57	2019-05-31 07:09:00	Serin cini	1	0	0	0	68,8632466633902
4600237	b	Pierre Tourret	58	2019-05-31 07:21:00	Bruant zizi	1	0	1	0	58,0978841805301
4600238	b	Pierre Tourret	58	2019-05-31 07:21:00	Rossignol philomèle	1	0	1	0	65,9418723167423
4600236	b	Pierre Tourret	58	2019-05-31 07:21:00	Bruant jaune	1	0	1	0	77,459321847895
4600239	b	Pierre Tourret	58	2019-05-31 07:22:00	Pouillot véloce	1	0	1	0	58,1361778556275
4600240	b	Pierre Tourret	58	2019-05-31 07:22:00	Grive musicienne	1	0	1	0	93,1353436027127
4600241	b	Pierre Tourret	58	2019-05-31 07:22:00	Pinson des arbres	0	1	0	1	178,172663849769
4600243	b	Pierre Tourret	58	2019-05-31 07:23:00	Rossignol philomèle	0	1	0	1	108,142271749205
4600242	b	Pierre Tourret	58	2019-05-31 07:23:00	Pinson des arbres	0	1	0	1	158,734922338122
4600203	b	Pierre Tourret	58	2019-05-31 07:24:00	Fauvette grisette	1	0	1	0	24,4632555353894
4600204	b	Pierre Tourret	58	2019-05-31 07:24:00	Merle noir	1	0	1	0	24,4632555353894
4600244	b	Pierre Tourret	58	2019-05-31 07:24:00	Fauvette à tête noire	1	0	1	0	79,1165313136128
4600205	b	Pierre Tourret	58	2019-05-31 07:25:00	Fauvette à tête noire	0	1	0	1	184,958212576336
4600206	b	Pierre Tourret	58	2019-05-31 07:26:00	Bruant jaune	1	0	0	0	139,682187420127
4600207	b	Pierre Tourret	58	2019-05-31 07:26:00	Alouette des champs	1	0	0	0	205,547170171753
4600208	b	Pierre Tourret	58	2019-05-31 07:29:00	Fauvette à tête noire	0	1	0	0	183,701548292541
4600210	b	Pierre Tourret	58	2019-05-31 07:30:00	Pie-grièche écorcheur	0	1	0	0	131,787602000652
4600209	b	Pierre Tourret	58	2019-05-31 07:30:00	Pie-grièche écorcheur	1	0	0	0	153,152302327091
4600211	b	Pierre Tourret	58	2019-05-31 07:31:00	Alouette des champs	1	0	0	0	161,3833829564
4600185	b	Pierre Tourret	59	2019-05-31 07:41:00	Pouillot véloce	1	0	1	0	80,2596391937535
4600188	b	Pierre Tourret	59	2019-05-31 07:42:00	Bruant zizi	1	0	1	0	72,5303969934081
4600187	b	Pierre Tourret	59	2019-05-31 07:42:00	Fauvette à tête noire	0	1	0	1	91,7048658314396
4600186	b	Pierre Tourret	59	2019-05-31 07:42:00	Pipit des arbres	1	0	1	0	94,7737057965374
4600189	b	Pierre Tourret	59	2019-05-31 07:42:00	Fauvette à tête noire	0	1	0	1	121,985043144531
4600190	b	Pierre Tourret	59	2019-05-31 07:43:00	Pouillot de Bonelli	1	0	1	0	69,92635010564
4600212	b	Pierre Tourret	59	2019-05-31 07:44:00	Bruant jaune	1	0	1	0	209,855907460444
4600213	b	Pierre Tourret	59	2019-05-31 07:45:00	Fauvette à tête noire	0	1	0	1	62,4266953918241
4600214	b	Pierre Tourret	59	2019-05-31 07:46:00	Merle noir	1	0	0	0	53,0528214352068
4600215	b	Pierre Tourret	59	2019-05-31 07:46:00	Merle noir	1	0	0	0	65,8526829976632
4600220	b	Pierre Tourret	59	2019-05-31 07:46:00	Tourterelle des bois	1	0	0	0	77,6945495648783
4600216	b	Pierre Tourret	59	2019-05-31 07:47:00	Rossignol philomèle	1	0	0	0	214,29367876171
4600217	b	Pierre Tourret	59	2019-05-31 07:48:00	Fauvette grisette	1	0	0	0	34,355178590606
4600218	b	Pierre Tourret	59	2019-05-31 07:49:00	Fauvette grisette	1	0	0	0	54,4959952095224
4600219	b	Pierre Tourret	59	2019-05-31 07:52:00	Rossignol philomèle	0	1	0	0	19,8867802623959
4600223	b	Pierre Tourret	60	2019-05-31 08:06:00	Merle noir	0	0	0	0	37,12934576978
4600222	b	Pierre Tourret	60	2019-05-31 08:06:00	Pie-grièche écorcheur	1	0	1	0	65,9525186102756
4600221	b	Pierre Tourret	60	2019-05-31 08:06:00	Pipit des arbres	1	0	1	0	170,703210457237
4600224	b	Pierre Tourret	60	2019-05-31 08:07:00	Merle noir	1	0	1	0	166,263294491058
4600225	b	Pierre Tourret	60	2019-05-31 08:08:00	Pie-grièche écorcheur	0	1	0	1	147,289788466844
4600226	b	Pierre Tourret	60	2019-05-31 08:08:00	Pinson des arbres	0	1	0	1	223,517321893797
4600227	b	Pierre Tourret	60	2019-05-31 08:08:00	Pinson des arbres	0	1	0	1	275,097674720966
4600251	b	Pierre Tourret	60	2019-05-31 08:09:00	Alouette des champs	1	0	1	0	89,1078001590743
4600250	b	Pierre Tourret	60	2019-05-31 08:09:00	Pouillot véloce	1	0	1	0	191,245632639894
4600253	b	Pierre Tourret	60	2019-05-31 08:10:00	Alouette des champs	0	1	0	0	132,144858521759
4600254	b	Pierre Tourret	60	2019-05-31 08:10:00	Fauvette à tête noire	1	0	0	0	246,975567486761
4600255	b	Pierre Tourret	60	2019-05-31 08:11:00	Fauvette grisette	1	0	0	0	117,703526732067
4600256	b	Pierre Tourret	60	2019-05-31 08:12:00	Alouette des champs	0	1	0	0	36,8591420054818
4600257	b	Pierre Tourret	60	2019-05-31 08:12:00	Fauvette à tête noire	0	1	0	0	137,84732809636
4600259	b	Pierre Tourret	60	2019-05-31 08:13:00	Pie-grièche écorcheur	0	1	0	0	59,0167587466896
4600258	b	Pierre Tourret	60	2019-05-31 08:13:00	Rossignol philomèle	1	0	0	0	176,941396256958
4600260	b	Pierre Tourret	60	2019-05-31 08:16:00	Bruant jaune	1	0	0	0	143,104906861358
